,Location Code,Plant Number,Installed Component,Installed Modifier,EGI FP,EGI PI,Equipment Number,Script ID,Script Description,Attribute ID,Script Item Number,Questions,Response Description,Response Score,Document Link,Inspection Date,Script Activity ID,Script Result ID,Work Order Number,Site GPS,INSI Script Item Number,Response,Site,Work Group,Zone,Asset Owner Code,Actioned Date,Result Text,Script Version Number,Inspection Act History ID,Document Number
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN04,2,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141155_SRR-10375728_1.0_1.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375728,05264279,LU4,2,35320,SUND,TCNWANG,TCN,TA,,,1,700714,35320
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVCN09,4,"Visually inspect general condition of the exterior of the building (Windows, drainage, roof, cable entries)",,,,2022-08-04 00:00:00,S-0665097,SRR-10375729,05264279,LU4,4,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVNE03,5,"Do you want to report any deterioration with the exterior of the building? (Windows, drainage, roof, cable entries)",NO,0,,2022-08-04 00:00:00,S-0665097,SRR-10375730,05264279,LU4,5,F311,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVCN15,24,"Do you want to report any condition deterioration? (Door, steps)",NO,0,,2022-08-04 00:00:00,S-0665097,SRR-10375731,05264279,LU4,24,F311,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB15,30,"Do you want to report any condition deterioration? (Lighting, wall, door, ceiling, HVAC, floor)",YES,1,,2022-08-04 00:00:00,S-0665097,SRR-10375732,05264279,LU4,30,F312,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB16,31,Report condition of the lighting system,NO DEFECT,0,,2022-08-04 00:00:00,S-0665097,SRR-10375733,05264279,LU4,31,$F581,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB17,33,What is the interior wall made out of?,NON-METALLIC,,,2022-08-04 00:00:00,S-0665097,SRR-10375734,05264279,LU4,33,$F572,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVNE07,36,Rate condition of non-metal wall,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",0,,2022-08-04 00:00:00,S-0665097,SRR-10375735,05264279,LU4,36,$F491,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB18,42,Report the condition of door,NO DEFECT,0,,2022-08-04 00:00:00,S-0665097,SRR-10375736,05264279,LU4,42,$F581,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB19,44,Report any evidence of ceiling leak,"MAJOR LEAK - IMPACT ON PERFORMANCE, REPORT",100,,2022-08-04 00:00:00,S-0665097,SRR-10375737,05264279,LU4,44,$F543,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN05,45,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141155_SRR-10375738_7.0_1.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375738,05264279,LU4,45,35312,SUND,TCNWANG,TCN,TA,,,1,700714,35312
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN05,45,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141155_SRR-10375738_7.0_1.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375738,05264279,LU4,45,35321,SUND,TCNWANG,TCN,TA,,,1,700714,35321
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB20,46,Report any evidence of ceiling damage,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",0,,2022-08-04 00:00:00,S-0665097,SRR-10375739,05264279,LU4,46,$F491,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB21,48,Report condition of HVAC system,NO DEFECT,0,,2022-08-04 00:00:00,S-0665097,SRR-10375740,05264279,LU4,48,$F581,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VICIVB22,50,Report condition of floor,EVIDENCE OF HEAVY DETERIORATION,60,,2022-08-04 00:00:00,S-0665097,SRR-10375741,05264279,LU4,50,$F493,SUND,TCNWANG,TCN,TA,,,1,700714,
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN05,51,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141156_SRR-10375742_13.0_1.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375742,05264279,LU4,51,35313,SUND,TCNWANG,TCN,TA,,,1,700714,35313
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN05,51,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141156_SRR-10375742_13.0_1.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375742,05264279,LU4,51,35322,SUND,TCNWANG,TCN,TA,,,1,700714,35322
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN05,51,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141156_SRR-10375742_13.0_2.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375742,05264279,LU4,51,35314,SUND,TCNWANG,TCN,TA,,,1,700714,35314
,SUND4,SUND4X15BH,BLDS,,B0B,B0BZ04,000000949706,RVIBHAA,B/HOUSE S/S VISUAL INSPECTION,VIGEN05,51,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15BH/SUND4X15BH_20220804_141156_SRR-10375742_13.0_2.JPG,2022-08-04 00:00:00,S-0665097,SRR-10375742,05264279,LU4,51,35323,SUND,TCNWANG,TCN,TA,,,1,700714,35323
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665100,SRR-10375781,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665100,SRR-10375782,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-04 00:00:00,S-0665100,SRR-10375783,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,YES,1,,2022-08-04 00:00:00,S-0665100,SRR-10375784,05264279,LU4,31,F312,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB101,32,Rate the level of pollution on porcelain/bushing,HIGH POLLUTION,60,,2022-08-04 00:00:00,S-0665100,SRR-10375785,05264279,LU4,32,$F523,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,33,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141357_SRR-10375786_9.0_1.JPG,2022-08-04 00:00:00,S-0665100,SRR-10375786,05264279,LU4,33,35324,SUND,TCNWANG,TCN,TA,,,1,700716,35324
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,33,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141357_SRR-10375786_9.0_1.JPG,2022-08-04 00:00:00,S-0665100,SRR-10375786,05264279,LU4,33,35326,SUND,TCNWANG,TCN,TA,,,1,700716,35326
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB103,34,Rate the level of damage or cracking on porcelain/busing,SUPERFICIAL/MINOR DETERIORATION,40,,2022-08-04 00:00:00,S-0665100,SRR-10375787,05264279,LU4,34,$F492,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB105,36,Is there a steel cap present on the asset?,NO,0,,2022-08-04 00:00:00,S-0665100,SRR-10375788,05264279,LU4,36,F311,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,NO,0,,2022-08-04 00:00:00,S-0665100,SRR-10375789,05264279,LU4,45,F311,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VILK01,51,"Report any signs of leakage on the asset, or associated pipework and connections",MINOR LEAK - PERFORMANCE IMPACT NEGLIGIBLE,40,,2022-08-04 00:00:00,S-0665100,SRR-10375790,05264279,LU4,51,$F542,SUND,TCNWANG,TCN,TA,,,1,700716,
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,52,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141358_SRR-10375791_23.0_1.JPG,2022-08-04 00:00:00,S-0665100,SRR-10375791,05264279,LU4,52,35325,SUND,TCNWANG,TCN,TA,,,1,700716,35325
,SUND4,SUND4SGT7,HVB,R,P4TSG,P4BZ21,000002154284,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,52,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141358_SRR-10375791_23.0_1.JPG,2022-08-04 00:00:00,S-0665100,SRR-10375791,05264279,LU4,52,35327,SUND,TCNWANG,TCN,TA,,,1,700716,35327
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665106,SRR-10375828,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700718,
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665106,SRR-10375829,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700718,
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665106,SRR-10375830,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700718,
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X151A/SUND4X151A_20220804_141515_SRR-10375831_5.0_1.JPG,2022-08-04 00:00:00,S-0665106,SRR-10375831,05264279,LU4,5,35328,SUND,TCNWANG,TCN,TA,,,1,700718,35328
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X151A/SUND4X151A_20220804_141515_SRR-10375831_5.0_1.JPG,2022-08-04 00:00:00,S-0665106,SRR-10375831,05264279,LU4,5,35330,SUND,TCNWANG,TCN,TA,,,1,700718,35330
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X151A/SUND4X151A_20220804_141515_SRR-10375831_5.0_2.JPG,2022-08-04 00:00:00,S-0665106,SRR-10375831,05264279,LU4,5,35329,SUND,TCNWANG,TCN,TA,,,1,700718,35329
,SUND4,SUND4X151A,ESW,,P4E,P4EH04,000000426735,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X151A/SUND4X151A_20220804_141515_SRR-10375831_5.0_2.JPG,2022-08-04 00:00:00,S-0665106,SRR-10375831,05264279,LU4,5,35331,SUND,TCNWANG,TCN,TA,,,1,700718,35331
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665107,SRR-10375832,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665107,SRR-10375833,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-04 00:00:00,S-0665107,SRR-10375834,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,YES,1,,2022-08-04 00:00:00,S-0665107,SRR-10375835,05264279,LU4,31,F312,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB101,32,Rate the level of pollution on porcelain/bushing,HIGH POLLUTION,60,,2022-08-04 00:00:00,S-0665107,SRR-10375836,05264279,LU4,32,$F523,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,33,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141524_SRR-10375837_9.0_1.JPG,2022-08-04 00:00:00,S-0665107,SRR-10375837,05264279,LU4,33,35332,SUND,TCNWANG,TCN,TA,,,1,700719,35332
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,33,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141524_SRR-10375837_9.0_1.JPG,2022-08-04 00:00:00,S-0665107,SRR-10375837,05264279,LU4,33,35334,SUND,TCNWANG,TCN,TA,,,1,700719,35334
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB103,34,Rate the level of damage or cracking on porcelain/busing,SUPERFICIAL/MINOR DETERIORATION,40,,2022-08-04 00:00:00,S-0665107,SRR-10375838,05264279,LU4,34,$F492,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB105,36,Is there a steel cap present on the asset?,NO,0,,2022-08-04 00:00:00,S-0665107,SRR-10375839,05264279,LU4,36,F311,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,NO,0,,2022-08-04 00:00:00,S-0665107,SRR-10375840,05264279,LU4,45,F311,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VILK01,51,"Report any signs of leakage on the asset, or associated pipework and connections",MINOR LEAK - PERFORMANCE IMPACT NEGLIGIBLE,40,,2022-08-04 00:00:00,S-0665107,SRR-10375841,05264279,LU4,51,$F542,SUND,TCNWANG,TCN,TA,,,1,700719,
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,52,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141525_SRR-10375842_23.0_1.JPG,2022-08-04 00:00:00,S-0665107,SRR-10375842,05264279,LU4,52,35333,SUND,TCNWANG,TCN,TA,,,1,700719,35333
,SUND4,SUND4SGT7,HVB,Y,P4TSG,P4BZ21,000002154280,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,52,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141525_SRR-10375842_23.0_1.JPG,2022-08-04 00:00:00,S-0665107,SRR-10375842,05264279,LU4,52,35335,SUND,TCNWANG,TCN,TA,,,1,700719,35335
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665111,SRR-10375878,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665111,SRR-10375879,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-04 00:00:00,S-0665111,SRR-10375880,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,YES,1,,2022-08-04 00:00:00,S-0665111,SRR-10375881,05264279,LU4,31,F312,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB101,32,Rate the level of pollution on porcelain/bushing,HIGH POLLUTION,60,,2022-08-04 00:00:00,S-0665111,SRR-10375882,05264279,LU4,32,$F523,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,33,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141629_SRR-10375883_9.0_1.JPG,2022-08-04 00:00:00,S-0665111,SRR-10375883,05264279,LU4,33,35336,SUND,TCNWANG,TCN,TA,,,1,700726,35336
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,33,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141629_SRR-10375883_9.0_1.JPG,2022-08-04 00:00:00,S-0665111,SRR-10375883,05264279,LU4,33,35338,SUND,TCNWANG,TCN,TA,,,1,700726,35338
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB103,34,Rate the level of damage or cracking on porcelain/busing,SUPERFICIAL/MINOR DETERIORATION,40,,2022-08-04 00:00:00,S-0665111,SRR-10375884,05264279,LU4,34,$F492,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIMB105,36,Is there a steel cap present on the asset?,NO,0,,2022-08-04 00:00:00,S-0665111,SRR-10375885,05264279,LU4,36,F311,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,NO,0,,2022-08-04 00:00:00,S-0665111,SRR-10375886,05264279,LU4,45,F311,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VILK01,51,"Report any signs of leakage on the asset, or associated pipework and connections",MINOR LEAK - PERFORMANCE IMPACT NEGLIGIBLE,40,,2022-08-04 00:00:00,S-0665111,SRR-10375887,05264279,LU4,51,$F542,SUND,TCNWANG,TCN,TA,,,1,700726,
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,52,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141630_SRR-10375888_23.0_1.JPG,2022-08-04 00:00:00,S-0665111,SRR-10375888,05264279,LU4,52,35337,SUND,TCNWANG,TCN,TA,,,1,700726,35337
